City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Melo,UY,2022-08-10 22:08:52,-32.3667,-54.1833,47.53,85,22,7.16,few clouds
526,Lasa,IT,2022-08-10 22:03:47,46.6166,10.7002,63.36,90,33,2.3,scattered clouds
527,Kaabong,UG,2022-08-10 22:08:52,3.4836,34.1492,65.03,80,100,4.21,overcast clouds
528,Conceicao Das Alagoas,BR,2022-08-10 22:08:53,-19.9147,-48.3883,61.52,44,79,10.4,broken clouds
529,Shar,KZ,2022-08-10 22:03:09,49.5886,81.0453,67.78,65,72,12.24,broken clouds
530,Dong Hoi,VN,2022-08-10 22:04:18,17.4833,106.6,80.28,78,100,7.36,light rain
531,Chuy,UY,2022-08-10 22:02:42,-33.6971,-53.4616,48.15,86,5,5.59,clear sky
532,Gillette,US,2022-08-10 22:08:53,44.2911,-105.5022,97.81,15,0,4.61,clear sky
533,Wajid,SO,2022-08-10 22:08:54,3.8093,43.2471,72.5,73,69,20.8,broken clouds
534,Polovinnoye,RU,2022-08-10 22:08:54,54.7914,65.9864,61.32,92,11,7.29,few clouds
535,Salmas,IR,2022-08-10 22:08:54,38.1973,44.7653,70.47,49,0,3.6,clear sky
536,Pochutla,MX,2022-08-10 22:04:32,15.7432,-96.4661,87.82,64,94,6.71,overcast clouds
537,Nantucket,US,2022-08-10 22:08:55,41.2835,-70.0995,75.34,88,100,10.36,overcast clouds
538,Ixtapa,MX,2022-08-10 22:04:45,20.7,-105.2,83.43,65,100,6.91,overcast clouds
539,Kalmunai,LK,2022-08-10 22:08:55,7.4167,81.8167,78.04,79,96,1.28,overcast clouds
540,Lerdo,MX,2022-08-10 22:08:55,25.5333,-103.5333,93.07,24,75,10.36,broken clouds
541,Mingyue,CN,2022-08-10 22:08:56,43.1069,128.9217,65.35,94,100,1.92,overcast clouds
542,Lom,BG,2022-08-10 22:08:56,43.8139,23.2361,66.16,88,45,5.35,scattered clouds
543,Fort Nelson,CA,2022-08-10 22:08:56,58.8053,-122.7002,87.46,26,1,1.41,clear sky
544,Umred,IN,2022-08-10 22:08:57,20.85,79.3333,77.29,93,100,15.46,overcast clouds
545,Margate,GB,2022-08-10 22:02:46,51.3813,1.3862,69.31,88,1,4.0,clear sky
546,La Palma,US,2022-08-10 22:08:57,33.8464,-118.0467,102.81,44,0,10.36,clear sky
547,Ilebo,CD,2022-08-10 22:08:57,-4.3167,20.5833,75.85,29,3,0.78,clear sky
548,Mangrol,IN,2022-08-10 22:08:58,21.1167,70.1167,80.64,91,100,19.37,overcast clouds
549,Havoysund,NO,2022-08-10 22:01:19,70.9963,24.6622,55.63,92,100,3.62,overcast clouds
550,Solnechnyy,RU,2022-08-10 22:02:40,50.7214,136.6319,56.93,94,81,3.15,broken clouds
551,Woensdrecht,NL,2022-08-10 22:08:58,51.4163,4.337,73.92,73,2,4.61,clear sky
552,Coquimbo,CL,2022-08-10 22:03:07,-29.9533,-71.3436,58.69,71,89,4.79,overcast clouds
553,Marsa Matruh,EG,2022-08-10 22:08:59,31.3525,27.2453,77.86,73,0,10.25,clear sky
554,Semnan,IR,2022-08-10 22:08:59,35.5729,53.3971,78.8,48,9,6.55,clear sky
555,Hailar,CN,2022-08-10 22:08:59,49.2,119.7,57.83,75,100,7.02,moderate rain
556,Ekhabi,RU,2022-08-10 22:09:00,53.5102,142.9671,61.2,78,60,8.88,broken clouds
557,Araouane,ML,2022-08-10 22:09:00,18.9048,-3.5265,98.13,26,5,8.93,clear sky
558,Pemagatsel,BT,2022-08-10 22:09:00,27.0319,91.4266,61.29,94,13,4.63,few clouds
559,Saint-Pierre,RE,2022-08-10 22:02:39,-21.3393,55.4781,66.9,68,20,9.22,few clouds
560,Zhicheng,CN,2022-08-10 22:09:01,30.2956,111.5047,81.99,66,95,3.58,overcast clouds
561,Shingu,JP,2022-08-10 22:09:01,33.7333,135.9833,80.58,87,100,1.34,overcast clouds
562,Omboue,GA,2022-08-10 22:09:02,-1.5746,9.2618,71.73,87,18,8.08,few clouds
563,Ende,ID,2022-08-10 22:09:02,-8.8432,121.6623,76.87,87,94,1.63,overcast clouds
564,Kholodnyy,RU,2022-08-10 22:09:02,62.7167,147.95,55.31,87,100,1.43,overcast clouds
565,Marshall,US,2022-08-10 22:09:03,34.3834,-86.3333,84.18,76,0,4.61,clear sky
566,Paamiut,GL,2022-08-10 22:03:21,61.994,-49.6678,43.72,91,100,4.47,light rain
567,Naze,JP,2022-08-10 22:01:48,28.3667,129.4833,80.24,76,100,1.92,overcast clouds
568,Tilichiki,RU,2022-08-10 22:03:54,60.4667,166.1,51.06,95,100,9.75,moderate rain
569,Labuhan,ID,2022-08-10 22:03:39,-6.8844,112.2051,75.85,90,58,6.71,broken clouds
570,Chongwe,ZM,2022-08-10 22:09:03,-15.3292,28.682,59.23,42,0,2.17,clear sky
571,Falmouth,GB,2022-08-10 22:09:04,50.1544,-5.0711,67.1,63,0,5.75,clear sky
572,Khash,IR,2022-08-10 22:09:04,28.2211,61.2158,79.05,22,99,8.23,overcast clouds
573,Grimstad,NO,2022-08-10 22:09:04,58.3405,8.5934,63.23,81,2,15.73,clear sky
574,Rafaela,AR,2022-08-10 22:09:05,-31.2503,-61.4867,55.98,50,90,4.0,overcast clouds
575,Puerto Madryn,AR,2022-08-10 22:09:05,-42.7692,-65.0385,53.31,52,100,2.66,overcast clouds
576,Susanville,US,2022-08-10 22:04:33,40.4163,-120.653,87.64,15,0,17.27,clear sky
577,Hauterive,FR,2022-08-10 22:09:06,46.0901,3.4459,68.76,38,2,1.28,clear sky
578,Novoorsk,RU,2022-08-10 22:09:06,51.381,58.9813,64.6,62,7,5.39,clear sky
579,Formosa Do Rio Preto,BR,2022-08-10 22:09:06,-11.0483,-45.1931,78.12,22,1,3.65,clear sky
580,Pandrup,DK,2022-08-10 22:09:07,57.2215,9.6757,58.95,88,6,6.91,clear sky
581,Kushiro,JP,2022-08-10 22:09:07,42.975,144.3747,68.95,100,75,4.61,fog
582,Buraydah,SA,2022-08-10 22:04:03,26.326,43.975,95.99,16,28,9.4,scattered clouds
583,Valle De Allende,MX,2022-08-10 22:09:08,26.9333,-105.4,80.08,39,91,7.27,overcast clouds
584,Hohhot,CN,2022-08-10 22:09:08,40.8106,111.6522,68.11,92,17,0.54,few clouds
585,Te Anau,NZ,2022-08-10 22:09:08,-45.4167,167.7167,36.5,86,29,0.89,scattered clouds
586,Tabas,IR,2022-08-10 22:09:09,33.5959,56.9244,84.34,22,0,3.58,clear sky
587,Miri,MY,2022-08-10 22:09:09,4.4148,114.0089,75.99,92,78,4.81,broken clouds
588,Winsum,NL,2022-08-10 22:09:09,53.33,6.5208,66.18,84,56,9.31,broken clouds
589,Vanino,RU,2022-08-10 22:09:10,49.0869,140.2543,66.15,72,59,3.51,broken clouds
590,Boende,CD,2022-08-10 22:09:10,-0.2167,20.8667,76.93,57,41,3.15,scattered clouds
591,Petawawa,CA,2022-08-10 22:09:10,45.9001,-77.3328,81.79,53,0,7.47,clear sky
592,Clyde River,CA,2022-08-10 22:01:35,70.4692,-68.5914,41.79,72,95,3.38,overcast clouds
593,Puro,PH,2022-08-10 22:09:11,12.4841,123.3827,79.68,79,89,2.28,overcast clouds
594,Beyneu,KZ,2022-08-10 22:09:11,45.3167,55.2,81.19,37,1,11.3,clear sky
595,Bulgan,MN,2022-08-10 22:09:11,48.8125,103.5347,51.48,88,88,4.81,overcast clouds
596,Bay Roberts,CA,2022-08-10 22:09:12,47.5999,-53.2648,59.32,87,100,8.01,overcast clouds
597,Zhigansk,RU,2022-08-10 22:04:15,66.7697,123.3711,59.04,77,100,10.54,overcast clouds
598,Vernon,CA,2022-08-10 22:09:12,50.2581,-119.2691,91.24,34,83,3.65,broken clouds
599,Guiren,CN,2022-08-10 22:09:12,33.6697,118.1889,79.07,93,99,1.32,overcast clouds
600,Lac-Megantic,CA,2022-08-10 22:09:12,45.5834,-70.8823,65.55,79,98,3.15,overcast clouds
601,Znamenskoye,RU,2022-08-10 22:09:13,57.1281,73.8282,59.81,97,86,6.38,overcast clouds
602,Shalakusha,RU,2022-08-10 22:09:13,62.2247,40.2539,51.58,84,49,3.98,scattered clouds
603,Qadirpur Ran,PK,2022-08-10 22:09:14,30.2924,71.6712,91.29,51,0,6.15,clear sky
604,Athabasca,CA,2022-08-10 22:09:14,54.7169,-113.2854,78.64,46,0,9.22,clear sky
605,Marsh Harbour,BS,2022-08-10 22:04:22,26.5412,-77.0636,83.89,72,5,12.73,clear sky
606,Machaneng,BW,2022-08-10 22:09:14,-23.1862,27.4886,62.47,42,0,2.75,clear sky
607,Barrhead,GB,2022-08-10 22:09:15,55.7992,-4.3929,62.76,84,43,5.75,scattered clouds
608,Sena Madureira,BR,2022-08-10 22:09:15,-9.0656,-68.6569,81.36,50,10,4.05,clear sky
609,Chimore,BO,2022-08-10 22:09:15,-16.9833,-65.1333,65.73,73,0,0.58,clear sky
610,Montero,BO,2022-08-10 22:09:16,-17.3333,-63.25,70.7,30,0,4.5,clear sky
611,Keti Bandar,PK,2022-08-10 22:09:16,24.1447,67.4497,82.36,90,100,10.47,overcast clouds
612,Biritiba-Mirim,BR,2022-08-10 22:09:16,-23.5698,-46.0407,57.38,61,3,16.69,clear sky
613,Hay River,CA,2022-08-10 22:05:13,60.8156,-115.7999,80.92,31,73,13.31,broken clouds
614,Teguldet,RU,2022-08-10 22:09:17,57.3064,88.1667,61.56,87,36,1.99,scattered clouds
615,Ambilobe,MG,2022-08-10 22:09:17,-13.2,49.05,64.29,76,1,3.76,clear sky
616,Loano,IT,2022-08-10 22:09:17,44.133,8.2513,81.55,57,99,4.0,overcast clouds
617,Gejiu,CN,2022-08-10 22:09:18,23.306,103.1635,58.3,93,99,5.17,overcast clouds
618,Somerset East,ZA,2022-08-10 22:09:18,-32.7217,25.588,49.77,90,46,3.6,scattered clouds
619,Mao,ES,2022-08-10 22:04:44,39.8885,4.2658,81.16,69,0,3.44,clear sky
620,Atagay,RU,2022-08-10 22:09:19,55.1033,99.3875,55.4,98,70,2.62,light rain
621,Yulara,AU,2022-08-10 22:05:00,-25.2406,130.9889,50.77,49,100,2.19,overcast clouds
622,Kudahuvadhoo,MV,2022-08-10 22:09:19,2.6708,72.8944,80.47,80,78,5.53,broken clouds
623,Galle,LK,2022-08-10 22:05:48,6.0367,80.217,77.47,91,79,8.43,broken clouds
624,Torrijos,ES,2022-08-10 22:09:19,39.9819,-4.2835,78.8,45,27,0.72,scattered clouds
625,Upata,VE,2022-08-10 22:09:20,8.0086,-62.3989,82.18,89,100,3.74,overcast clouds
626,Bandarbeyla,SO,2022-08-10 22:09:20,9.4942,50.8122,77.07,80,94,32.53,overcast clouds
627,Togur,RU,2022-08-10 22:09:20,58.3631,82.8265,59.38,97,26,6.67,scattered clouds
628,Igrim,RU,2022-08-10 22:09:21,63.1906,64.4162,58.44,64,98,6.42,overcast clouds
629,Rovaniemi,FI,2022-08-10 22:09:21,66.5,25.7167,62.01,88,100,14.97,overcast clouds
630,Emba,KZ,2022-08-10 22:09:22,48.8264,58.1442,73.87,44,3,7.49,clear sky
631,Jizan,SA,2022-08-10 22:00:21,17.3333,42.6667,89.56,67,99,6.53,overcast clouds
632,Machico,PT,2022-08-10 22:09:22,32.7,-16.7667,72.23,68,40,6.91,scattered clouds
633,Guaruja,BR,2022-08-10 22:09:22,-23.9931,-46.2564,65.89,26,10,1.99,clear sky
634,Saint-Denis,FR,2022-08-10 22:04:26,48.9167,2.3333,79.11,39,0,6.91,clear sky
635,Old Saybrook,US,2022-08-10 22:05:19,41.2918,-72.3762,85.82,75,20,5.75,few clouds
636,Baghdad,IQ,2022-08-10 22:07:49,33.3406,44.4009,89.51,35,0,11.5,clear sky
637,Rumonge,BI,2022-08-10 22:09:23,-3.9736,29.4386,74.55,56,56,3.87,broken clouds
638,Muzaffarabad,PK,2022-08-10 22:09:23,34.37,73.4711,77.56,85,1,3.51,clear sky
639,Quatre Cocos,MU,2022-08-10 22:04:44,-20.2078,57.7625,68.09,76,94,19.75,light rain
640,Matay,EG,2022-08-10 22:09:24,28.419,30.7792,85.44,29,0,7.81,clear sky
641,Awbari,LY,2022-08-10 22:09:24,26.5921,12.7805,86.56,21,0,9.24,clear sky
642,Petropavlovsk-Kamchatskiy,RU,2022-08-10 22:02:22,53.0452,158.6483,59.59,82,75,2.24,broken clouds
643,Mabay,PH,2022-08-10 22:09:25,6.0577,124.4666,77.04,85,16,4.41,few clouds
644,Mgandu,TZ,2022-08-10 22:09:25,-5.95,34.1333,62.49,58,60,10.85,broken clouds
645,Coffs Harbour,AU,2022-08-10 22:09:25,-30.3,153.1333,53.13,100,37,4.61,scattered clouds
646,Inongo,CD,2022-08-10 22:09:26,-1.95,18.2667,74.01,56,42,4.36,scattered clouds
647,Calabozo,VE,2022-08-10 22:09:26,8.9242,-67.4293,77.54,85,97,5.95,overcast clouds
648,Tam Ky,VN,2022-08-10 22:09:26,15.5667,108.4833,76.15,85,99,5.88,overcast clouds
649,Adrar,MR,2022-08-10 22:05:07,20.5022,-10.0711,101.59,15,53,8.25,broken clouds
650,Nacala,MZ,2022-08-10 22:09:27,-14.5428,40.6728,69.51,84,0,2.55,clear sky
651,Vaitape,PF,2022-08-10 22:09:27,-16.5167,-151.75,77.32,70,0,4.52,clear sky
652,Paris,FR,2022-08-10 22:05:46,48.8534,2.3488,78.15,41,0,6.91,clear sky
653,Pacifica,US,2022-08-10 22:06:00,37.6138,-122.4869,86.22,74,20,20.71,few clouds
654,Muriwai Beach,NZ,2022-08-10 22:09:28,-36.8167,174.45,50.95,83,13,8.59,few clouds
655,Kuytun,RU,2022-08-10 22:09:28,54.3419,101.5036,54.03,96,92,2.84,light rain
656,Atar,MR,2022-08-10 22:09:29,20.5169,-13.0499,96.89,9,47,9.73,scattered clouds
657,Gawler,AU,2022-08-10 22:05:53,-34.6,138.7333,49.96,85,1,7.65,clear sky
658,Carlisle,US,2022-08-10 22:09:29,40.2015,-77.1889,85.48,61,99,1.01,overcast clouds
659,Ornskoldsvik,SE,2022-08-10 22:09:29,63.2909,18.7153,59.95,94,100,8.05,overcast clouds
660,Kingaroy,AU,2022-08-10 22:09:30,-26.5333,151.8333,51.15,78,34,6.26,scattered clouds
661,Mamakan,RU,2022-08-10 22:09:30,57.8161,114.0028,54.84,98,100,1.3,overcast clouds
662,Black Forest,US,2022-08-10 22:09:30,39.0131,-104.7008,84.74,36,40,8.01,scattered clouds
663,Port Keats,AU,2022-08-10 22:09:31,-14.25,129.55,68.72,85,16,3.13,few clouds
664,Taltal,CL,2022-08-10 22:00:20,-25.4,-70.4833,60.51,73,24,3.04,few clouds
665,Tongliao,CN,2022-08-10 22:09:31,43.6125,122.2653,66.96,90,100,5.82,overcast clouds
666,Dongsheng,CN,2022-08-10 22:09:32,39.8161,109.9776,65.37,90,24,3.31,few clouds
667,Ivanino,RU,2022-08-10 22:09:32,51.6434,35.5769,64.13,96,100,14.7,overcast clouds
668,Humaita,BR,2022-08-10 22:04:47,-7.5061,-63.0208,83.79,53,77,0.96,broken clouds
669,Barcelona,ES,2022-08-10 22:08:34,41.3888,2.159,85.53,69,20,4.61,few clouds
670,Lubango,AO,2022-08-10 22:09:33,-14.9172,13.4925,60.73,29,0,3.98,clear sky
671,Haapiti,PF,2022-08-10 22:09:33,-17.5667,-149.8667,80.33,74,57,12.88,light rain
672,Beira,MZ,2022-08-10 22:09:30,-19.8436,34.8389,70.03,87,0,9.08,clear sky
673,Sopot,PL,2022-08-10 22:09:33,54.4418,18.56,57.96,90,0,3.44,clear sky
674,Nalgonda,IN,2022-08-10 22:09:34,17.05,79.2667,76.35,78,100,15.66,overcast clouds
675,Tura,IN,2022-08-10 21:57:07,25.5198,90.2201,73.78,90,80,6.42,broken clouds
676,Kansanshi,ZM,2022-08-10 22:09:34,-12.0951,26.4273,59.56,32,3,4.36,clear sky
677,Ilanskiy,RU,2022-08-10 22:09:34,56.2358,96.065,53.51,96,49,4.63,scattered clouds
678,Filadelfia,US,2022-08-10 22:08:25,39.9523,-75.1638,91.22,57,40,9.22,scattered clouds
679,Hinton,CA,2022-08-10 22:09:35,53.4001,-117.5857,88.34,21,1,1.5,clear sky
680,Zharkent,KZ,2022-08-10 22:09:35,44.1628,80.0,64.53,73,60,2.33,broken clouds
681,Devils Lake,US,2022-08-10 22:09:36,48.1128,-98.8651,73.94,49,0,10.36,clear sky
682,Novikovo,RU,2022-08-10 22:09:36,51.1537,37.8879,71.58,65,100,10.22,overcast clouds
683,Dillon,US,2022-08-10 22:07:05,34.4166,-79.3712,97.14,31,46,12.8,scattered clouds
684,Mogadishu,SO,2022-08-10 22:06:34,2.0371,45.3438,76.08,85,100,18.25,light rain
685,Imeni Zhelyabova,RU,2022-08-10 22:09:37,58.9544,36.5956,52.7,77,3,2.59,clear sky
686,La Reforma,MX,2022-08-10 22:09:37,25.0833,-108.05,89.65,62,91,10.63,overcast clouds
687,Bolobo,CD,2022-08-10 22:09:37,-2.1667,16.2333,82.36,38,63,1.52,broken clouds
688,Marsassoum,SN,2022-08-10 22:09:38,12.8275,-15.9806,78.49,89,100,7.76,overcast clouds
689,Outjo,NA,2022-08-10 22:09:38,-20.1167,16.15,61.52,22,0,1.99,clear sky
690,Tunceli,TR,2022-08-10 22:09:38,39.1083,39.5471,76.39,27,0,4.41,clear sky
691,Samarai,PG,2022-08-10 22:03:03,-10.6167,150.6667,78.28,76,89,17.29,overcast clouds
